file_path,fact_id,current_state,risk_level,confidence,source_quality,provenance,bucket,sub_reason,urls_alive_count,urls_dead_count,conflicts_with
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/kika-6-conditions.md,kika-6-conditions,ai_extracted,high,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/kika-documents-list.md,kika-documents-list,ai_extracted,medium,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/kika-shinsei.md,kika-shinsei,ai_verified,high,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/kitaku-tetsuzuki.md,kitaku-tetsuzuki,ai_verified,high,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/kobun-jutaku-jutsu-kushu.md,kobun-jutaku-jutsu-kushu,ai_extracted,low,medium,official,ai_bulk_2026_05_17,needs_domain,ai_extracted + low/medium confidence — pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/kodo-senmon-70-points-eijuu-3years.md,kodo-senmon-70-points-eijuu-3years,ai_extracted,high,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,3,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/kodo-senmon-shoku-1go-to-2go.md,kodo-senmon-shoku-1go-to-2go,ai_extracted,high,medium,official,ai_bulk_2026_05_17,needs_domain,deep-water family slug/keyword,3,3,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/kodo-senmon-shoku-eijuu.md,kodo-senmon-shoku-eijuu,ai_verified,high,high,official,human_curated_early,needs_domain,deep-water family slug/keyword,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/kodo-senmon-shoku-points.md,kodo-senmon-shoku-points,ai_verified,high,high,official,human_curated_early,needs_domain,deep-water family slug/keyword,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/kodomo-gakko-nyugaku.md,kodomo-gakko-nyugaku,ai_verified,medium,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/kodomo-zairyu-shinsei.md,kodomo-zairyu-shinsei,ai_verified,high,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,7,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/kogaku-iryo-foreigner-resident.md,kogaku-iryo-foreigner-resident,ai_extracted,low,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/kogaku-ryoyo-hi-self-pay.md,kogaku-ryoyo-hi-self-pay,ai_extracted,low,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/kogaku-ryoyo-hi.md,kogaku-ryoyo-hi,ai_verified,medium,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/kokuho-shutoku-shoumei-2years.md,kokuho-shutoku-shoumei-2years,ai_extracted,medium,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/kokumin-kenko-hoken-14days.md,kokumin-kenko-hoken-14days,ai_extracted,high,medium,official,ai_bulk_2026_05_17,needs_domain,ai_extracted + low/medium confidence — pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/kokumin-kenko-hoken-kanyu.md,kokumin-kenko-hoken-kanyu,ai_verified,medium,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,7,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/kokumin-nenkin-14days.md,kokumin-nenkin-14days,ai_extracted,high,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/kokumin-nenkin-menjo.md,kokumin-nenkin-menjo,ai_verified,low,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/kosodate-ichijikin.md,kosodate-ichijikin,ai_verified,low,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/koukou-mukyo-shogakukin.md,koukou-mukyo-shogakukin,ai_extracted,low,medium,official,ai_bulk_2026_05_17,needs_domain,ai_extracted + low/medium confidence — pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/koushin-shinsei-fee-6000.md,koushin-shinsei-fee-6000,ai_extracted,low,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/koyo-hoken-31days-20hours.md,koyo-hoken-31days-20hours,ai_extracted,medium,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/koyo-hoken-kanyu-gijmu.md,koyo-hoken-kanyu-gijmu,ai_verified,high,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,7,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/koyo-hoken-kihon-teate-12months.md,koyo-hoken-kihon-teate-12months,ai_extracted,medium,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/koyo-hoken-kyufu.md,koyo-hoken-kyufu,ai_verified,medium,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,7,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/koyo-todokede-mhlw.md,koyo-todokede-mhlw,ai_extracted,medium,high,official,ai_bulk_2026_05_17,l5_eligible,slug matches L5 signal 'todoke',3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/koyou-keiyaku-rouken-tsuchi.md,koyou-keiyaku-rouken-tsuchi,ai_extracted,medium,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,3,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/kyoiku-visa-overview.md,kyoiku-visa-overview,ai_extracted,low,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/kyojusha-hantei-183.md,kyojusha-hantei-183,ai_verified,high,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/kyojusha-kubun-kazei.md,kyojusha-kubun-kazei,ai_verified,medium,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/kyuryo-kojo-naiwake.md,kyuryo-kojo-naiwake,ai_verified,low,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/maina-hoken-2024-12.md,maina-hoken-2024-12,ai_extracted,low,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/mainaroka-kenkou-hoken.md,mainaroka-kenkou-hoken,ai_verified,high,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/miharaishinkin.md,miharaishinkin,ai_verified,medium,high,official,human_curated_early,needs_domain,primary official URL DEAD (https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/koyou_roudou/roudoukijun/zigyonushi/index.html); needs FACT URL refresh,5,5,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/minashi-sainyuukoku.md,minashi-sainyuukoku,ai_extracted,critical,medium,official,human_curated_early,needs_domain,deep-water family slug/keyword,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/mynumber-card-application.md,mynumber-card-application,ai_extracted,low,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/mynumber-gaikokujin.md,mynumber-gaikokujin,ai_verified,low,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,7,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/nen-matsu-chosei.md,nen-matsu-chosei,ai_verified,low,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/nenkin-dattai-ichijikin.md,nenkin-dattai-ichijikin,ai_verified,low,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/nenkin-tsuinou-10years.md,nenkin-tsuinou-10years,ai_extracted,high,medium,official,ai_bulk_2026_05_17,needs_domain,ai_extracted + low/medium confidence — pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/nihongo-gakko-ryugaku.md,nihongo-gakko-ryugaku,ai_verified,medium,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/nihonjin-haigusha-divorce-teijusha.md,nihonjin-haigusha-divorce-teijusha,ai_extracted,high,medium,official,ai_bulk_2026_05_17,needs_domain,deep-water family slug/keyword,4,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/nihonjin-haigusha-visa.md,nihonjin-haigusha-visa,ai_extracted,high,medium,official,human_curated_early,needs_domain,deep-water family slug/keyword,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/nin-i-keizoku-20days.md,nin-i-keizoku-20days,ai_extracted,medium,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/nyukoku-kyohi-jiyu.md,nyukoku-kyohi-jiyu,ai_extracted,high,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/nyukoku-kyohi.md,nyukoku-kyohi,ai_verified,high,high,official,human_curated_early,needs_domain,primary official URL DEAD (https://www.moj.go.jp/isa/applications/procedures/nyuukokukanri07_00121.html); needs FACT URL refresh,5,5,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/online-zairyu-card-uketori.md,online-zairyu-card-uketori,ai_extracted,low,medium,official,ai_bulk_2026_05_17,needs_domain,ai_extracted + low/medium confidence — pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/overstay-self-report-route.md,overstay-self-report-route,ai_extracted,high,medium,official,ai_bulk_2026_05_17,needs_domain,deep-water family slug/keyword,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/overstay-taisho.md,overstay-taisho,ai_extracted,critical,medium,official,human_curated_early,needs_domain,deep-water family slug/keyword,7,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/rikon-todoke-procedure.md,rikon-todoke-procedure,ai_extracted,high,high,official,ai_bulk_2026_05_17,l5_eligible,slug matches L5 signal 'todoke',3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/rishoku-kenko-hoken.md,rishoku-kenko-hoken,ai_verified,medium,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/rishoku-kokumin-nenkin-kirikae.md,rishoku-kokumin-nenkin-kirikae,ai_verified,medium,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/rousai-hoken-foreign-worker.md,rousai-hoken-foreign-worker,ai_extracted,low,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,3,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/rousai-hoken-gaikokujin.md,rousai-hoken-gaikokujin,ai_verified,medium,high,official,human_curated_early,needs_domain,primary official URL DEAD (https://www.mhlw.go.jp/stf/seisakunitsuite/bunya/koyou_roudou/roudoukijun/rousaihoken/index.html); needs FACT URL refresh,5,5,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/ryugaku-gijinkoku-henko.md,ryugaku-gijinkoku-henko,ai_verified,high,medium,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,7,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/ryugaku-kishu-katsudo-tokkatsu.md,ryugaku-kishu-katsudo-tokkatsu,ai_extracted,medium,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/ryugaku-koushin-shutsusekiRitsu.md,ryugaku-koushin-shutsusekiRitsu,ai_verified,high,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/ryugaku-naitei-tokutei-katsudou.md,ryugaku-naitei-tokutei-katsudou,ai_extracted,medium,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/ryugaku-shikakugai-individual-permission.md,ryugaku-shikakugai-individual-permission,ai_extracted,medium,high,official,ai_bulk_2026_05_17,needs_domain,deep-water family slug/keyword,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/ryugaku-shusseki-ritsu-80.md,ryugaku-shusseki-ritsu-80,ai_extracted,high,medium,official,ai_bulk_2026_05_17,needs_domain,ai_extracted + low/medium confidence — pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/ryugakusei-baito-28jikan.md,ryugakusei-baito-28jikan,ai_verified,high,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/ryuugaku-nenkin-tokurei.md,ryuugaku-nenkin-tokurei,ai_extracted,low,high,official,ai_bulk_2026_05_17,needs_domain,deep-water family slug/keyword,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/sainyukoku-kyoka.md,sainyukoku-kyoka,ai_verified,high,high,official,human_curated_early,needs_domain,URL mis-match per audit,5,1,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/saitei-chingin-gaikokujin.md,saitei-chingin-gaikokujin,ai_verified,high,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/saiteichingin-2026.md,saiteichingin-2026,ai_extracted,medium,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/saiyuukoku-kyoka-1year-5year.md,saiyuukoku-kyoka-1year-5year,ai_extracted,high,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/sangyou-gakuei-naniwakai-tetsuzuki.md,sangyou-gakuei-naniwakai-tetsuzuki,ai_extracted,low,medium,official,ai_bulk_2026_05_17,needs_domain,ai_extracted + low/medium confidence — pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/shakai-hoken-kanyu.md,shakai-hoken-kanyu,ai_verified,high,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/shakai-hoken-kyotei-bilateral.md,shakai-hoken-kyotei-bilateral,ai_extracted,medium,medium,official,ai_bulk_2026_05_17,needs_domain,ai_extracted + low/medium confidence — pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/shakaihoken-kyotei.md,shakaihoken-kyotei,ai_verified,medium,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/shibo-todoke-7days.md,shibo-todoke-7days,ai_extracted,medium,high,official,ai_bulk_2026_05_17,l5_eligible,slug matches L5 signal 'todoke',3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/shikakugai-30jikan-rural.md,shikakugai-30jikan-rural,ai_extracted,high,high,official,ai_bulk_2026_05_17,needs_domain,deep-water family slug/keyword,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/shikakugai-fukugyou.md,shikakugai-fukugyou,human_reviewed,high,high,official,human_curated_early,needs_domain,deep-water family slug/keyword,6,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/shinseichu-zairyu-keizoku.md,shinseichu-zairyu-keizoku,ai_verified,high,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/shitsugyo-zairyu-risk.md,shitsugyo-zairyu-risk,ai_verified,high,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,10,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/shitsugyou-gijinkoku-3months.md,shitsugyou-gijinkoku-3months,ai_extracted,high,medium,official,ai_bulk_2026_05_17,needs_domain,ai_extracted + low/medium confidence — pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/shotoku-kojo.md,shotoku-kojo,ai_verified,low,high,official,human_curated_early,needs_domain,primary official URL DEAD (https://www.nta.go.jp/taxes/shiraberu/taxanswer/shotoku/shoto320.htm); needs FACT URL refresh,5,5,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/shougai-nenkin-overview.md,shougai-nenkin-overview,ai_extracted,medium,medium,official,ai_bulk_2026_05_17,needs_domain,ai_extracted + low/medium confidence — pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/shouhi-zei-1000man-jigyousha.md,shouhi-zei-1000man-jigyousha,ai_extracted,medium,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/shoukibo-jigyou-zei.md,shoukibo-jigyou-zei,ai_extracted,medium,medium,official,ai_bulk_2026_05_17,needs_domain,ai_extracted + low/medium confidence — pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/shozoku-kikan-henkou-14days.md,shozoku-kikan-henkou-14days,ai_extracted,high,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/shozoku-online-system-todokede.md,shozoku-online-system-todokede,ai_extracted,low,high,official,ai_bulk_2026_05_17,l5_eligible,slug matches L5 signal 'todoke',3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/shuro-shikaku-shomeisho.md,shuro-shikaku-shomeisho,ai_verified,low,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/shuro-shoumeisho-fee-2000.md,shuro-shoumeisho-fee-2000,ai_extracted,medium,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/shussan-ichijikin-50man.md,shussan-ichijikin-50man,ai_extracted,low,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/shussan-teate-3day-deno.md,shussan-teate-3day-deno,ai_extracted,low,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/shussei-todoke-14days.md,shussei-todoke-14days,ai_extracted,medium,high,official,ai_bulk_2026_05_17,l5_eligible,slug matches L5 signal 'todoke',3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/spouse-divorce-separation.md,spouse-divorce-separation,human_reviewed,critical,high,official,human_curated_early,needs_domain,deep-water family slug/keyword,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/startup-visa-keiei-transition.md,startup-visa-keiei-transition,ai_extracted,high,medium,official,human_curated_early,needs_domain,deep-water family slug/keyword,9,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/startup-visa-meti-fukuoka.md,startup-visa-meti-fukuoka,ai_extracted,medium,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/taishoku-kin-zei.md,taishoku-kin-zei,ai_verified,medium,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/tanki-taizai-overview.md,tanki-taizai-overview,ai_extracted,medium,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/tankizai-henko.md,tankizai-henko,ai_verified,high,medium,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,7,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/tax-treaty-source-of-truth.md,tax-treaty-source-of-truth,ai_extracted,medium,medium,official,ai_bulk_2026_05_17,needs_domain,ai_extracted + low/medium confidence — pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/teijusha-koshikai-vs-koshigai.md,teijusha-koshikai-vs-koshigai,ai_extracted,high,medium,official,ai_bulk_2026_05_17,needs_domain,ai_extracted + low/medium confidence — pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/teijusha-visa.md,teijusha-visa,ai_verified,high,medium,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/tensyoku-zairyu.md,tensyoku-zairyu,ai_verified,high,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,4,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/tokurei-kikan-2months.md,tokurei-kikan-2months,ai_extracted,high,high,official,ai_bulk_2026_05_17,needs_domain,deep-water family slug/keyword,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/tokutei-1go-5year-limit.md,tokutei-1go-5year-limit,ai_extracted,high,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/tokutei-ginou-1-vs-2.md,tokutei-ginou-1-vs-2,ai_extracted,high,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/tokutei-ginou-2go-bunya.md,tokutei-ginou-2go-bunya,ai_verified,high,high,official,human_curated_early,needs_domain,primary official URL DEAD (https://www.moj.go.jp/isa/applications/status/tokutei2.html); needs FACT URL refresh,5,5,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/tokutei-ginou-haken.md,tokutei-ginou-haken,ai_verified,high,high,official,human_curated_early,needs_domain,primary official URL DEAD (https://www.moj.go.jp/isa/applications/status/tokutei1.html); needs FACT URL refresh,5,5,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/tokutei-ginou-koushin.md,tokutei-ginou-koushin,ai_verified,high,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/tokutei-ginou-shien-keikaku.md,tokutei-ginou-shien-keikaku,ai_extracted,medium,medium,official,ai_bulk_2026_05_17,needs_domain,ai_extracted + low/medium confidence — pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/tokutei-ginou-shien-kikan.md,tokutei-ginou-shien-kikan,ai_verified,medium,high,official,human_curated_early,needs_domain,primary official URL DEAD (https://www.moj.go.jp/isa/applications/status/touroku.html); needs FACT URL refresh,5,5,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/tokutei-ginou-siken.md,tokutei-ginou-siken,ai_verified,high,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,5,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/tokutei-ginou-tenshoku.md,tokutei-ginou-tenshoku,ai_extracted,high,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/tokutei-katsudo-17go.md,tokutei-katsudo-17go,ai_verified,medium,high,official,human_curated_early,needs_domain,primary official URL DEAD (https://www.moj.go.jp/isa/applications/status/specact02.html); needs FACT URL refresh,5,5,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/tokutei-katsudo-46go.md,tokutei-katsudo-46go,ai_verified,high,high,official,human_curated_early,runtime_eligible,ai_verified + official + factual + not deep-water + risk<critical,5,0,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/tokutei-katsudo-survival.md,tokutei-katsudo-survival,ai_extracted,medium,medium,official,ai_bulk_2026_05_17,needs_domain,ai_extracted + low/medium confidence — pending DOMAIN review,3,3,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/tokutei-katsudou-17go.md,tokutei-katsudou-17go,ai_extracted,low,medium,official,ai_bulk_2026_05_17,needs_domain,ai_extracted + low/medium confidence — pending DOMAIN review,3,3,
/Users/martin/Documents/tebiq-rc-sprint/docs/fact-cards/tokutei-katsudou-46-target.md,tokutei-katsudou-46-target,ai_extracted,medium,high,official,ai_bulk_2026_05_17,needs_domain,ai_extracted high-confidence — promote candidate pending DOMAIN review,3,0,
